#  Frequency and splitting coeffcients table for GONG month1 data
#
#  Frequencies and splitting coefficients have been obtained by
#  fitting orthogonal polynomials as defined by Ritzwoller and
#  Lavely (1991, ApJ 369, 557) to the frequencies of individual modes, i.e.
#
#  \nu_{n,l,m}=\nu_{n,l}+\sum_i c_{i,n,l}\gamma_{i,l}(m)
#
#  where \gamma_{i,l}(m) are the orthogonal polynomials for given
#  value of l, as defined by Ritzwoller and Lavely (eq. 33) and
#  c_{i,n,l} are the splitting coefficients which are tabulated in
#  these tables. It may be noted that the coefficients as defined
#  above do not have the conventional values of a coefficients
#  even at high l.
#
#  The error estimates given in these tables are those estimated from
#  the errors in individual modes and do not include any other systematic
#  errors, that may be present.
#
#  For those (n,l) values where the number of modes is not sufficient
#  to determine all the five splitting coefficients, some of the higher
#  ones are not determined and in those cases the corresponding errors
#  are set to zero.
#  Table Clebsch_Gordonfh.tab  Fri 12:04:04 13-Oct-2006

#     n     l         nu      dnu         c1        dc1         c2        dc2         c3        dc3         c4        dc4         c5        dc5         c6        dc6         c7        dc7         c8        dc8         c9        dc9
#                microHz  microHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz

     14     0  2093.3691   0.1684     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     15     0  2228.5911   0.1093     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     16     0  2362.6787   0.0926     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     17     0  2496.2014   0.1398     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     18     0  2629.5730   0.1076     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     19     0  2764.2859   0.1226     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     20     0  2898.9846   0.1048     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     21     0  3033.7681   0.1102     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     22     0  3168.5667   0.0991     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     23     0  3303.4988   0.1221     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     24     0  3438.9717   0.1472     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     27     0  3844.1560   0.5368     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     29     0  4118.0435   0.8720     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     22     1  3233.1021   0.0830   285.3570   221.9550     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     28     1  4044.3459   0.5500     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     14     2  2217.6580   0.0510   755.1430    78.7150    36.1630   115.7790   -92.8670    55.4740     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     15     2  2352.1509   0.0580   838.1410    84.7840    93.7660   127.3200   -52.4930    65.6770     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     16     2  2485.8940   0.0710   770.7430    97.3670     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     17     2  2619.5110   0.0610   734.1500    89.0940     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     20     2  3024.6160   0.0480   732.9620    75.1320   -72.9910   106.5460   -63.2320    51.3820     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     22     2  3294.9600   0.0660   792.1620    97.7120   175.9790   149.8810   -75.0430    68.5910     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     28     2  4113.4448   0.6130     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     30     2  4385.4009   1.2150     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     10     3  1729.0200   0.0780   821.0110    78.1930    43.4820    89.5280     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     11     3  1865.1910   0.0870   577.4200   297.3170   -13.5840    96.3910   115.1900   166.1570     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     15     3  2407.6311   0.0510   843.8940    47.5160    32.8430    39.0030    13.4220    35.8820  -141.8560   205.1350   -16.6710    35.3020     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     16     3  2541.7251   0.0510   878.3840    43.9460    25.0510    43.5110    41.3070    34.6040     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     17     3  2676.0110   0.0440   901.7680    43.0420   -29.9520    34.2530   -50.5340    30.8230   -85.6840   174.3450    -5.6740    29.5430     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     18     3  2811.2319   0.0490   737.5830    66.4130     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     19     3  2946.9060   0.0560   922.9490    55.3650   -35.4620    43.7390   -48.0480    40.5670   331.7470   219.8190   -12.4990    39.3480     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     20     3  3082.1919   0.0380   857.9030    40.6530   -27.1030    29.7440   -43.3140    27.4890    26.2640   161.8340   -50.5300    24.5420     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     21     3  3217.5249   0.0490   872.2460    52.2320    49.7550    39.9250   -25.8170    35.3830   275.8570   186.0610   -22.5750    31.5700     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     22     3  3353.3831   0.0720   793.6020    80.5340    46.1710    58.0260   -54.2480    52.9550  -357.0650   286.7620   -44.6700    45.9200     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     23     3  3489.1909   0.0850   864.2370    92.6960     7.2890    67.8630  -114.7830    61.3950    34.6300   368.7080    31.6320    53.3690     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     25     3  3762.9221   0.2210   309.2590   211.1670  -355.7680   300.8630     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     10     4  1778.0160   0.0510   880.7670    30.1390     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     11     4  1914.6899   0.0370   881.5260    32.9720     0.7530    17.9630   -26.9240    21.7840   -12.5550    32.0450   -11.5690    14.9800   295.4110   320.1050   -11.9040    15.2720     0.0000     0.0000     0.0000     0.0000
     12     4  2051.6470   0.0620   877.2250   100.4710   -69.1600    33.8150  -109.9540    86.0670     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     13     4  2188.3259   0.0360   809.5350    24.8010   -11.3370    13.5790   -53.6780    20.0360    26.1690    28.3890   -15.7930    16.0940  -256.1900   359.7780     3.5050    19.8530     0.0000     0.0000     0.0000     0.0000
     14     4  2324.0759   0.0470   824.1030    29.2360    36.2200    18.2760   -67.3390    22.3510     6.0760    44.7690    13.1320    19.7980  -906.0520   543.7590     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     15     4  2458.4021   0.0410   857.2200    31.2040    -2.4510    16.0640   -41.1340    22.1760     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     16     4  2592.9180   0.0440   858.6550    35.4180    -3.1790    18.6210   -17.6310    24.0700    55.1940    38.6000   -28.3620    20.6370    37.3180   400.4130    -0.7580    20.5900     0.0000     0.0000     0.0000     0.0000
     17     4  2728.3931   0.0370   866.2260    27.4270     5.4130    15.0010   -36.2480    19.6520    33.5150    32.1580    14.2640    17.7980   342.3870   346.6820    20.0130    18.8270     0.0000     0.0000     0.0000     0.0000
     18     4  2864.1499   0.0450   884.9570    58.5960    -4.9370    15.1870   -53.6570    27.8970     8.5810    49.6460    -8.4590    43.6820     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     20     4  3135.9050   0.0400   834.9920    29.1620   -10.1600    16.2390   -36.8790    21.4350    35.8340    33.8340    -0.5050    20.2700  -149.5040   350.7540    20.1290    21.3510     0.0000     0.0000     0.0000     0.0000
     21     4  3271.7190   0.0490   850.1810    33.5770    15.1110    19.7970   -47.9550    25.6530     9.0980    39.1080   -19.2330    25.5590     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     22     4  3407.8911   0.0570   807.0430    44.3120    41.0180    22.7170    27.1750    30.6780    58.5550    50.9690     9.0520    26.7340   255.8270   562.9490    19.5280    27.1360     0.0000     0.0000     0.0000     0.0000
     23     4  3544.5330   0.0810   829.4360    60.6120    16.9960    33.3110   -39.5200    43.7310    38.8670    69.1790   -24.1920    38.7250  -111.8920   741.9910    -5.0020    41.2650     0.0000     0.0000     0.0000     0.0000
     24     4  3681.5281   0.0990   923.7960    73.4930    11.0530    42.3150    13.1470    50.3000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     25     4  3819.0791   0.1280  1052.6360    95.5870   -42.9840    49.2550   -29.4530    69.3470    95.9930   113.3460    70.2740    58.1720  -247.6960  1334.3230  -150.1420    62.4860     0.0000     0.0000     0.0000     0.0000
     26     4  3956.2129   0.2040   856.5780   151.2340   -15.4710    63.2430    54.8530   120.8240    43.7210   170.1470   172.7940    88.8250     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     12     5  2098.3970   0.0350   832.0220    20.7400    23.0990     8.8910     2.0720    14.0630    20.2290    16.6770     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
