#  Frequency and splitting coeffcients table for GONG month1 data
#
#  Frequencies and splitting coefficients have been obtained by
#  fitting orthogonal polynomials as defined by Ritzwoller and
#  Lavely (1991, ApJ 369, 557) to the frequencies of individual modes, i.e.
#
#  \nu_{n,l,m}=\nu_{n,l}+\sum_i c_{i,n,l}\gamma_{i,l}(m)
#
#  where \gamma_{i,l}(m) are the orthogonal polynomials for given
#  value of l, as defined by Ritzwoller and Lavely (eq. 33) and
#  c_{i,n,l} are the splitting coefficients which are tabulated in
#  these tables. It may be noted that the coefficients as defined
#  above do not have the conventional values of a coefficients
#  even at high l.
#
#  The error estimates given in these tables are those estimated from
#  the errors in individual modes and do not include any other systematic
#  errors, that may be present.
#
#  For those (n,l) values where the number of modes is not sufficient
#  to determine all the five splitting coefficients, some of the higher
#  ones are not determined and in those cases the corresponding errors
#  are set to zero.
#  Table Clebsch_Gordonfh.tab  Fri 19:55:45 03-Oct-2003

#     n     l         nu      dnu         c1        dc1         c2        dc2         c3        dc3         c4        dc4         c5        dc5         c6        dc6         c7        dc7         c8        dc8         c9        dc9
#                microHz  microHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz

     13     0  1957.3252   0.1655     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     15     0  2229.0161   0.3429     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     16     0  2362.8433   0.1607     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     17     0  2495.8782   0.1955     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     18     0  2630.0840   0.1278     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     19     0  2764.1472   0.0927     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     20     0  2899.1770   0.1106     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     21     0  3033.8428   0.1085     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     22     0  3168.6257   0.1537     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     23     0  3303.8931   0.1649     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     24     0  3439.2637   0.2368     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     28     0  3981.2017   0.7227     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     29     0  4118.2822   1.0132     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     31     0  4395.3638   1.2329     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     32     0  4528.7236   2.0392     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     16     1  2425.5950   0.1130   499.2680   278.0290     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     18     1  2693.2351   0.1290   590.9710   344.2160     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     25     1  3640.9961   0.2180     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     17     2  2619.7590   0.0580   895.7690    87.2650  -120.0970   137.0440  -139.3300    58.4240     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     18     2  2754.4939   0.0580   782.5230    83.7450  -201.0390   126.2610   -78.2130    64.7450     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     19     2  2889.6680   0.0470   709.6970    68.1980   -42.0940   103.2200  -123.2360    51.4800     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     21     2  3159.9751   0.0650   858.6190   101.7780  -114.0220   147.9830   -49.6660    68.8540     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     23     2  3430.5969   0.1350    -3.8240   332.6310     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     11     3  1865.2540   0.0580   926.7840    54.7260    67.7350    47.9120   -70.0090    44.4660     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     13     3  2137.7209   0.0480   822.3300    44.3300    43.7590    34.1930   -39.1030    33.5710  -137.9510   204.1510   -37.6050    33.5250     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     14     3  2273.3931   0.0680   773.7530    67.5170   -25.8500    49.2730     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     17     3  2676.2329   0.0550   907.6320    55.9480  -105.9220    41.5410   -72.4820    40.6580   246.2480   219.6100   -13.1020    38.8450     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     18     3  2811.3311   0.0560   867.8060    44.5720   -84.1190    44.7670   -49.5710    32.1310  -227.6880   221.5110     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     20     3  3082.3989   0.0720   857.2440    71.4250   -95.6070    52.6870   -34.5600    51.6630   162.9130   313.5930    27.6920    49.5480     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     21     3  3217.9031   0.0540   842.5320    52.3660  -110.1090    38.2010   -49.9540    38.8180   239.3330   240.1350    -6.7030    38.1110     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     23     3  3489.7041   0.0810  1030.2440    83.6950    21.5080    63.7590   -15.6480    57.4680  -302.1690   337.6910   -42.0160    52.2710     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     25     3  3763.8550   0.2710   915.6000   243.6110     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     10     4  1778.0129   0.0750   853.5930    28.5220   -30.3180    36.7040   -43.4510    20.3600   -82.7180    76.6900     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     11     4  1914.7380   0.0580   845.6930    41.9040     2.3440    19.2410     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     12     4  2051.7129   0.0410   878.9100    30.3620   -12.7090    15.9250   -44.1110    23.1990   -43.3310    37.5640    -5.9980    17.1770  -427.6930   484.2230    -9.6630    21.2560     0.0000     0.0000     0.0000     0.0000
     14     4  2324.1709   0.0490   871.8850    35.6310   -21.1950    19.6020   -49.8070    26.4830     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     15     4  2458.4829   0.0410   850.9110    29.6310   -48.3630    15.7800   -68.6990    22.4490   -23.2670    34.3330    -1.2700    20.2020  -664.7740   393.5800    52.3800    22.4090     0.0000     0.0000     0.0000     0.0000
     16     4  2593.0779   0.0470   884.9790    36.2790    19.2160    19.1070    15.5820    25.9390   -17.2320    41.1250    -3.4700    21.6950  -109.4130   462.9850   -16.3300    23.3940     0.0000     0.0000     0.0000     0.0000
     17     4  2728.4651   0.0460   874.1950    34.3440    -0.7710    18.5890   -22.8740    24.6480     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     18     4  2864.3701   0.0580   864.0680    40.8490    -3.8630    21.7950     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     19     4  3000.1299   0.0380   894.8320    31.6880   -41.0430    17.2380   -55.9400    21.7620    18.0310    32.9710     5.1540    16.7060  -501.8170   345.9030   -14.3150    17.6970     0.0000     0.0000     0.0000     0.0000
