#  Frequency and splitting coeffcients table for GONG month1 data
#
#  Frequencies and splitting coefficients have been obtained by
#  fitting orthogonal polynomials as defined by Ritzwoller and
#  Lavely (1991, ApJ 369, 557) to the frequencies of individual modes, i.e.
#
#  \nu_{n,l,m}=\nu_{n,l}+\sum_i c_{i,n,l}\gamma_{i,l}(m)
#
#  where \gamma_{i,l}(m) are the orthogonal polynomials for given
#  value of l, as defined by Ritzwoller and Lavely (eq. 33) and
#  c_{i,n,l} are the splitting coefficients which are tabulated in
#  these tables. It may be noted that the coefficients as defined
#  above do not have the conventional values of a coefficients
#  even at high l.
#
#  The error estimates given in these tables are those estimated from
#  the errors in individual modes and do not include any other systematic
#  errors, that may be present.
#
#  For those (n,l) values where the number of modes is not sufficient
#  to determine all the five splitting coefficients, some of the higher
#  ones are not determined and in those cases the corresponding errors
#  are set to zero.
#  Table Clebsch_Gordonfh.tab  Sat 12:51:47 10-Jul-2004

#     n     l         nu      dnu         c1        dc1         c2        dc2         c3        dc3         c4        dc4         c5        dc5         c6        dc6         c7        dc7         c8        dc8         c9        dc9
#                microHz  microHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz

     13     0  1957.4453   0.0877     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     14     0  2093.3882   0.1004     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     15     0  2228.5859   0.0967     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     16     0  2362.5317   0.0936     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     17     0  2495.8601   0.1285     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     19     0  2764.1646   0.0918     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     20     0  2898.9980   0.0937     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     21     0  3033.8455   0.0926     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     22     0  3168.6499   0.1403     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     23     0  3303.6616   0.1795     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     24     0  3439.2632   0.1706     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     26     0  3707.3542   0.4052     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     29     0  4117.9741   0.5700     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     15     1  2291.7229   0.0610   249.5610   147.3980     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     18     1  2693.0659   0.1220     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     32     1  4594.1602   1.0150     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     14     2  2217.6299   0.0600   727.8570    96.5080    -1.2220   142.5010   -70.6180    60.2840     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     15     2  2352.1641   0.0560   622.9150    75.1620   191.7400   125.2790   -85.8310    57.6780     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     16     2  2485.7791   0.0530   721.7770    75.8180   -67.6660   118.7400   -54.1920    57.5410     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     17     2  2619.5610   0.0540   748.8520    88.6470  -235.3560   129.4840   -97.8340    53.9390     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     19     2  2889.5630   0.0460   761.8010    75.8220   -73.9560   116.2430  -107.5750    45.2570     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     22     2  3295.0520   0.0650   541.2940   101.8760   175.1670   151.9960    28.5270    67.8430     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     24     2  3566.8311   0.1050   691.1120   160.1390  -409.6160   254.9150  -161.3690   104.6630     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     25     2  3703.2639   0.1560   409.0320   371.4880     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     11     3  1865.1860   0.0490   895.9560    40.8340     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     12     3  2001.2230   0.0600   868.6470    47.0220    -0.3710    41.9420    16.0440    39.7700     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     13     3  2137.7241   0.0440   803.0040    41.6440    20.7220    31.9860   -65.7540    31.8190  -211.5560   184.8200   -32.7250    31.7690     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     14     3  2273.3850   0.0430   832.4300    42.6090   -25.5490    31.5200   -35.7940    30.5850   -36.6480   196.0870   -53.2080    29.0720     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     16     3  2541.6270   0.0480   736.8770    46.3120    56.2880    38.8250     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     19     3  2946.9741   0.0430   885.7150    38.0080   -91.1690    34.3370   -35.7200    26.8700  -320.8110   189.7180     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     22     3  3353.6189   0.0710   781.9480    81.4900   -28.9970    47.3640  -105.0230    55.9960     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     23     3  3489.4619   0.0910   774.4560    95.0500   -49.2800    71.0220   -13.9980    67.8150    58.8920   359.9210   -26.0310    64.3140     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     26     3  3899.8740   0.1610   643.3700   167.6390  -108.9440   126.5200  -103.1290   114.1430   350.3240   684.4260    35.6660   103.1910     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     27     3  4036.7351   0.5090     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     10     4  1778.0900   0.0510   878.2370    28.3750    23.9070    17.6430     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     11     4  1914.6710   0.0410   874.7230    27.8490     5.6860    16.0190   -20.8600    21.9540     8.5990    32.4220    30.4530    23.2220     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     12     4  2051.6440   0.0380   893.8420    30.3560    11.6540    15.6030   -54.5610    19.8940    33.4180    34.9100   -22.8240    19.8450   144.8940   338.0980     5.0590    18.1480     0.0000     0.0000     0.0000     0.0000
     15     4  2458.3970   0.0370   884.9570    30.1280   -44.2130    15.5690   -62.5280    21.4220   -27.9520    30.7250   -26.9960    18.8080    72.5550   316.3970    43.2210    19.7430     0.0000     0.0000     0.0000     0.0000
     16     4  2593.0259   0.0460   921.9250    60.2200    13.6510    16.8980   -48.7270    27.6810     4.5100    48.4370   -24.3280    46.8140     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     17     4  2728.4170   0.0390   931.1080    32.0810    -3.1850    14.6020     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     20     4  3135.9250   0.0560   921.9230    96.9630   -79.6450    37.2330   -28.4140    67.2530     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     21     4  3271.7949   0.0460   843.9840    39.5590   -45.2620    20.8470   -52.0140    26.6250     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     22     4  3408.1860   0.1050   822.7970    87.4650    21.0320    60.3160     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     23     4  3544.6101   0.0950   901.4230    68.0010   -33.2690    46.5130    32.7380    43.4390    47.4530   143.3160     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     24     4  3681.8049   0.1350  1040.3730   137.4500   -69.0810    44.0790   -94.7550    91.5730     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     26     4  3956.8169   0.2180   703.7820   143.4010   -89.7810    96.2180    48.8110   100.8470   114.1650   194.6450   -46.4850    82.6610  -968.4500  2041.7581     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     27     4  4094.2610   0.3360   622.9820   273.6500     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     10     5  1823.4041   0.0340   912.7960    21.8020     2.4960    12.6430   -16.8940    16.2920     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     11     5  1960.4900   0.0340   881.9770    17.7060   -12.3290     8.0460   -35.2830    13.2990    16.7140    14.1740     1.2920    12.4330   -10.7940    39.0970    15.0900    11.3880    93.2830    61.3010    12.7340    13.6750
     12     5  2098.4060   0.0460   895.9960    23.4080   -11.2640    12.6010   -26.9730    16.6920   -20.2730    20.3140    -5.2400    15.2990   -53.9580    44.5890    -2.0780    15.8810     0.0000     0.0000     0.0000     0.0000
     13     5  2235.3711   0.0380   918.8610    23.5380    -6.1940    10.5160   -10.5880    15.4950   -11.7200    18.0370    14.3740    12.9420    77.2930    45.0970     1.6050    11.3400   -28.4600    69.4870     0.0000     0.0000
     15     5  2505.9519   0.0410   811.7110    22.0660   -29.2070    10.3610   -27.7890    16.7870    27.9170    17.2500     5.6410    16.0430    30.8610    40.4040   -20.4530    16.6560     0.0000     0.0000     0.0000     0.0000
     16     5  2641.2410   0.0400   899.4960    25.2200   -36.5360    10.5990   -76.0150    17.1340    34.8720    17.6600     9.5700    15.2310   -16.1490    44.8990    11.6760    13.4170    16.8680    65.3760     9.1900    14.9320
     17     5  2777.2771   0.0420   844.6350    26.4420   -25.8530    10.3460   -41.2830    17.7230    13.1840    19.1600   -24.8530    15.5650   -31.2970    48.9630   -23.7320    14.9340    -0.0460    74.6190   -15.5200    15.0880
     19     5  3049.8811   0.0450   903.6180    31.5010    -2.5050    12.2480   -50.0390    19.7680    34.9770    20.3960     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     20     5  3186.1890   0.0370   870.2870    23.6740   -28.1990     9.8580   -26.7750    16.2280    39.6400    16.2770     5.8410    13.6520   -25.6070    41.6620    -2.6790    11.6980   -14.7310    62.2160     6.9740    13.5120
     21     5  3322.6350   0.0420   862.7000    27.3280    25.3110    11.3300    -7.0570    19.1220    12.2280    18.9110    -7.9640    15.3390    21.7440    46.8790    -5.7740    14.1230    35.2230    73.0350     4.9560    15.7780
     22     5  3459.4709   0.0660   821.7020    34.1930    -7.6700    17.2160   -15.5830    25.9890    24.3980    27.5340   -57.5450    24.2900    -3.9490    62.9570   -31.2690    24.0900     0.0000     0.0000     0.0000     0.0000
     23     5  3596.6880   0.1050   983.6430    76.2040    -4.1190    21.8670   -25.4180    45.9610     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     27     5  4148.3901   0.4090     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     29     5  4424.0518   0.5790     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
      8     6  1587.4771   0.0470   890.5360    21.0470    -4.1160    10.6250    -9.3430    17.8960     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
      9     6  1727.6680   0.0400   901.7240    13.9820   -11.1370     7.0100     6.7460    11.8620   -12.3830     9.2620     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     10     6  1866.0840   0.0360   886.5040    17.8420     4.5250     6.2470   -22.2040    13.1820    10.9770    10.1120    -6.9630    10.3040    28.9640    16.4430    -0.7010     9.4720    50.0190    68.9570    -7.8910     9.5620
     11     6  2003.9480   0.0380   901.5020    16.2090   -13.3430     6.9160   -22.2100    12.8510    -6.8380    10.7320    -0.3090     9.8280   -11.6270    20.4460    -5.1460     8.7740   -44.9590    78.8740     4.8180     9.3600
     12     6  2142.4939   0.0370   900.6480    17.7540    -1.9890     6.5280   -22.1510    12.4340   -13.5520    10.1660    -5.2230    11.0050     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     13     6  2279.7600   0.0340   880.8060    16.7950    -4.4410     5.5820   -44.8070    12.2490     0.1940     9.3480   -12.8110     9.7310   -17.9670    17.0260    16.1930     9.1350     9.9830    66.1450    20.7820     9.5300
     14     6  2415.4709   0.0390   873.9590    21.4650    -1.0120     6.7800   -19.8320    13.4370    24.8220    10.6970    -3.6660    12.6360   -33.2160    21.1940    -6.2840    11.2900    22.7580    72.4520    12.6250    10.1190
     16     6  2686.9851   0.0280   860.7540    15.6850   -11.2760     5.3850   -17.1660    10.4700     6.9720     8.2040    17.2850     8.7240   -23.5930    14.0130     4.3570     7.7660   -31.0570    50.9040    15.0850     7.3880
     17     6  2823.7429   0.0290   850.5550    15.9630    -9.2310     5.3500   -34.2590    10.5780   -13.3590     8.5200   -14.7460     9.0580     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     20     6  3233.9580   0.0330   854.0770    18.3820   -12.5840     6.0130   -33.5070    12.4850    -0.2660     9.4390   -12.1930    10.3270   -19.6950    17.1240    10.1080     9.3250     0.9140    60.2660     3.9870     9.0690
