#  Frequency and splitting coeffcients table for GONG month1 data
#
#  Frequencies and splitting coefficients have been obtained by
#  fitting orthogonal polynomials as defined by Ritzwoller and
#  Lavely (1991, ApJ 369, 557) to the frequencies of individual modes, i.e.
#
#  \nu_{n,l,m}=\nu_{n,l}+\sum_i c_{i,n,l}\gamma_{i,l}(m)
#
#  where \gamma_{i,l}(m) are the orthogonal polynomials for given
#  value of l, as defined by Ritzwoller and Lavely (eq. 33) and
#  c_{i,n,l} are the splitting coefficients which are tabulated in
#  these tables. It may be noted that the coefficients as defined
#  above do not have the conventional values of a coefficients
#  even at high l.
#
#  The error estimates given in these tables are those estimated from
#  the errors in individual modes and do not include any other systematic
#  errors, that may be present.
#
#  For those (n,l) values where the number of modes is not sufficient
#  to determine all the five splitting coefficients, some of the higher
#  ones are not determined and in those cases the corresponding errors
#  are set to zero.
#  Table Clebsch_Gordonfh.tab  Sat 17:43:59 10-Jan-2004

#     n     l         nu      dnu         c1        dc1         c2        dc2         c3        dc3         c4        dc4         c5        dc5         c6        dc6         c7        dc7         c8        dc8         c9        dc9
#                microHz  microHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz     nanoHz

     13     0  1957.4036   0.0768     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     14     0  2093.2275   0.1595     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     15     0  2228.6877   0.1338     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     16     0  2362.6560   0.1230     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     17     0  2496.3665   0.1635     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     18     0  2629.4617   0.1779     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     19     0  2764.4089   0.1079     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     20     0  2899.2390   0.0831     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     21     0  3034.0098   0.1048     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     22     0  3168.5383   0.1209     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     23     0  3303.7815   0.1940     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     24     0  3439.4033   0.2234     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     27     0  3845.3215   0.5855     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     28     0  3981.3718   0.7458     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     22     1  3233.1270   0.0860   475.2750   221.2970     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     11     2  1810.2330   0.0860   805.8100   132.9310   -40.3010   188.1560     0.2340    90.0090     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     14     2  2217.4880   0.0810   814.4490   117.8470  -174.3130   176.6370   -39.7460    91.5060     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     19     2  2889.5911   0.0650   782.6730    96.8760     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     23     2  3431.0281   0.1010   568.9160   164.4970  -121.9470   249.3100  -133.3190    99.1850     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     24     2  3566.6880   0.1430   924.7830   213.2910  -219.3830   306.3990    82.4400   167.6170     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     25     2  3702.8279   0.1980     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     11     3  1865.2410   0.0480   926.8080    42.2560   -15.5030    34.5350   -51.8870    32.7640     2.1310   229.4630   -35.3170    33.2170     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     12     3  2001.1600   0.0520   865.6550    40.0010   -38.9810    35.7440     9.4740    34.1150   -16.5950   216.6180    22.1170    37.7230     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     13     3  2137.7480   0.0550   886.9010    54.8660    -9.8110    43.2150   -62.7880    37.8750   137.1160   237.7100   -51.7830    34.6730     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     14     3  2273.4209   0.0460   827.2120    45.5860    27.3010    34.0580   -72.9800    33.6270   -56.8180   188.1580    -4.9300    31.7090     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     16     3  2541.6411   0.0570   853.3810    68.1000    -2.8560    35.7370   -31.9550    52.1370     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     19     3  2947.0281   0.0440   803.3280    42.0750     4.1940    34.7570   -57.8070    28.5170   129.5510   206.7740     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     20     3  3082.3779   0.0460   782.0500    43.7950   -90.9880    35.1010   -37.6860    32.2560   100.6890   188.3570   -21.6580    31.7440     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     21     3  3217.7710   0.0600   682.8890    84.8060     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     22     3  3353.5549   0.0570   717.5710    59.6610    51.2360    43.2860   -30.6860    41.7970   363.2520   238.3340   -25.0310    38.8310     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     25     3  3763.3091   0.1830   586.7860   217.2720   -65.0600   121.1970   -53.3890   148.7300     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     26     3  3899.6909   0.2540   857.2850   352.1240     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     10     4  1777.9301   0.0490   897.8990    33.4760     5.8420    15.4760     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     13     4  2188.2800   0.0480   893.2870    33.1700   -25.1390    17.5530   -14.9590    23.9240     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     14     4  2324.2061   0.0510   780.3450    40.6610    28.2440    20.7130   -57.2000    28.2130     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     15     4  2458.4500   0.0450   808.4220    32.7430   -40.3290    16.9180   -70.5330    23.1650   -17.1500    40.3550    -4.0250    22.3050  -550.5690   444.6850     5.2940    22.3840     0.0000     0.0000     0.0000     0.0000
     16     4  2592.9319   0.0400   943.4720    31.2930    -1.8200    16.4510   -67.0280    21.2390   -35.0990    35.0200   -35.3630    18.5780   199.1350   367.6640     9.6210    18.5140     0.0000     0.0000     0.0000     0.0000
     20     4  3136.0081   0.0410   853.5020    31.1070    -0.6170    16.5920   -47.1200    21.8320    12.8020    35.1260    -7.1950    19.5790  -327.3640   369.5960    -6.0430    20.0680     0.0000     0.0000     0.0000     0.0000
     21     4  3271.8110   0.0630   798.0130    48.4260   -19.5230    25.6140   -38.6870    35.0700     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     23     4  3544.8159   0.0780   835.5420    62.0270   -39.0910    32.1750   -75.7720    41.5740   161.0170    70.8340    41.7010    37.2590 -1086.1180   744.5340   -15.5170    35.7900     0.0000     0.0000     0.0000     0.0000
     24     4  3681.6841   0.1020   981.5520    77.6670   -78.8300    41.8410   -37.9420    54.3310   166.0500    89.3220   -52.9570    47.4880   389.1740   961.0770    41.3380    48.9250     0.0000     0.0000     0.0000     0.0000
     25     4  3818.9080   0.1280   942.5620    98.0110   -82.3170    49.9690  -105.4000    67.1180     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     26     4  3956.3621   0.3550   771.7540   215.7160  -295.4020   156.7740     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
     10     5  1823.3350   0.0490   935.2360    29.3950     5.0220    12.3220     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000
